OrderID	CustomerID	DateID	ManagerID
45689	499	349	3
45690	215	237	4
45691	1	254	4
45692	630	329	2
45693	250	76	4
45694	319	115	4
45695	296	103	4
45696	275	161	1
45697	328	353	1
45698	64	108	3
45699	297	334	1
45700	148	145	3
45701	534	115	2
45702	903	190	4
45703	539	15	3
45704	670	257	3
45705	102	57	2
45706	758	366	4
45707	879	24	1
45708	775	276	1
45709	720	3	4
45710	887	364	1
45711	226	194	3
45712	406	132	2
45713	738	267	2
45714	366	246	2
45715	208	101	3
45716	866	247	3
45717	795	133	1
45718	490	256	2
45719	778	232	2
45720	803	219	2
45721	270	7	4
45722	839	97	2
45723	44	50	1
45724	705	73	1
45725	420	112	4
45726	126	96	1
45727	106	152	4
45728	705	106	2
45729	342	143	4
45730	570	312	4
45731	85	276	4
45732	830	317	1
45733	739	22	4
45734	393	40	4
45735	956	38	3
45736	3	247	1
45737	288	286	3
45738	863	201	1
45739	264	44	2
45740	968	303	4
45741	631	308	4
45742	32	123	1
45743	336	192	4
45744	958	75	3
45745	36	123	4
45746	202	311	2
45747	146	62	4
45748	742	250	1
45749	531	41	3
45750	357	172	2
45751	386	170	4
45752	717	176	2
45753	761	308	4
45754	770	23	2
45755	250	85	4
45756	688	161	3
45757	952	360	3
45758	387	229	4
45759	581	56	3
45760	192	253	1
45761	511	9	3
45762	973	267	3
45763	92	4	3
45764	974	289	3
45765	87	141	2
45766	354	348	2
45767	779	6	1
45768	195	15	4
45769	189	221	4
45770	446	156	3
45771	327	121	3
45772	214	123	4
45773	381	6	4
45774	500	70	3
45775	812	101	4
45776	508	335	3
45777	839	306	3
45778	161	134	4
45779	56	196	2
45780	301	290	4
45781	131	38	2
45782	313	7	1
45783	448	186	4
45784	720	141	3
45785	549	88	4
45786	447	277	2
45787	143	93	4
45788	156	12	4
45789	439	47	3
45790	104	313	2
45791	118	80	2
45792	126	308	1
45793	138	50	1
45794	792	311	3
45795	549	100	2
45796	738	40	3
45797	173	270	3
45798	826	274	3
45799	389	60	1
45800	319	25	3
45801	735	198	3
45802	241	171	4
45803	724	113	3
45804	850	329	2
45805	808	43	1
45806	749	258	3
45807	942	265	1
45808	729	217	1
45809	515	145	4
45810	358	94	3
45811	38	44	4
45812	568	121	4
45813	513	31	1
45814	404	302	3
45815	918	208	1
45816	478	239	1
45817	885	9	4
45818	57	263	3
45819	863	356	2
45820	580	85	2
45821	12	249	2
45822	116	232	1
45823	605	111	4
45824	476	160	2
45825	202	12	2
45826	165	305	1
45827	490	203	1
45828	141	191	3
45829	723	183	1
45830	316	16	2
45831	874	13	2
45832	395	33	3
45833	82	123	3
45834	316	308	1
45835	552	40	3
45836	788	214	1
45837	145	16	2
45838	36	31	4
45839	314	266	4
45840	494	325	2
45841	112	256	1
45842	92	9	3
45843	27	22	1
45844	833	318	4
45845	975	356	4
45846	737	20	2
45847	609	254	4
45848	619	265	2
45849	124	300	2
45850	328	119	2
45851	881	362	3
45852	925	88	3
45853	661	13	3
45854	211	130	2
45855	374	271	1
45856	889	142	3
45857	866	50	3
45858	335	141	3
45859	819	322	2
45860	577	178	3
45861	8	180	4
45862	50	83	4
45863	912	238	1
45864	950	240	3
45865	584	174	1
45866	249	18	4
45867	605	116	1
45868	81	195	3
45869	205	27	1
45870	769	257	2
45871	810	297	4
45872	811	184	2
45873	549	356	1
45874	931	178	1
45875	421	210	2
45876	718	314	3
45877	510	307	2
45878	351	124	2
45879	321	253	3
45880	546	126	4
45881	391	303	3
45882	523	334	1
45883	869	285	3
45884	887	184	1
45885	519	22	2
45886	984	58	4
45887	723	121	3
45888	913	90	1
45889	424	334	3
45890	471	10	2
45891	503	278	4
45892	1	124	2
45893	526	173	4
45894	995	258	1
45895	345	97	2
45896	576	286	3
45897	706	224	4
45898	168	105	2
45899	4	244	1
45900	240	244	3
45901	900	137	1
45902	872	342	4
45903	288	155	4
45904	767	241	2
45905	775	125	4
45906	548	147	4
45907	889	345	4
45908	200	228	4
45909	696	211	1
45910	766	116	3
45911	928	322	1
45912	367	59	2
45913	941	204	1
45914	22	76	3
45915	153	208	2
45916	278	56	4
45917	18	210	1
45918	90	78	3
45919	74	175	4
45920	114	190	2
45921	639	276	1
45922	625	116	4
45923	952	136	2
45924	373	143	4
45925	526	40	4
45926	173	200	2
45927	828	128	3
45928	746	306	2
45929	276	83	3
45930	423	77	1
45931	575	222	4
45932	372	360	1
45933	448	275	4
45934	957	16	2
45935	294	38	3
45936	656	116	2
45937	325	303	3
45938	63	52	1
45939	298	122	3
45940	174	187	4
45941	982	128	3
45942	257	346	4
45943	55	78	3
45944	303	239	3
45945	206	100	2
45946	684	15	3
45947	294	84	1
45948	968	3	4
45949	926	123	2
45950	474	125	3
45951	917	299	2
45952	896	324	1
45953	901	104	2
45954	530	137	4
45955	341	232	1
45956	426	16	2
45957	116	31	4
45958	622	303	4
45959	41	28	3
45960	613	168	4
45961	681	109	4
45962	625	327	2
45963	354	360	3
45964	33	192	3
45965	755	151	1
45966	850	244	2
45967	353	155	2
45968	495	175	4
45969	887	356	1
45970	84	325	2
45971	962	185	2
45972	54	296	4
45973	410	138	4
45974	18	351	3
45975	809	336	4
45976	553	180	3
45977	636	75	2
45978	970	305	3
45979	1	196	3
45980	173	7	1
45981	280	344	2
45982	395	58	2
45983	507	56	2
45984	154	142	4
45985	513	336	4
45986	710	361	2
45987	741	211	4
45988	158	125	1
45989	738	32	1
45990	806	78	3
45991	498	226	2
45992	517	164	4
45993	637	53	2
45994	944	257	4
45995	482	176	3
45996	597	105	4
45997	164	124	2
45998	455	169	3
45999	229	246	1
46000	459	112	2
46001	812	126	4
46002	97	338	4
46003	678	286	1
46004	744	174	3
46005	304	191	3
46006	270	203	1
46007	773	122	4
46008	6	75	1
46009	431	176	4
46010	376	52	1
46011	889	216	4
46012	9	241	2
46013	105	197	1
46014	618	239	4
46015	409	66	2
46016	975	48	2
46017	200	39	1
46018	384	120	3
46019	198	306	2
46020	860	47	1
46021	458	258	2
46022	160	162	3
46023	947	292	3
46024	339	268	2
46025	476	160	3
46026	471	31	1
46027	745	128	4
46028	820	306	4
46029	106	33	3
46030	832	158	4
46031	103	326	1
46032	643	305	4
46033	156	67	1
46034	137	123	1
46035	74	295	1
46036	919	31	2
46037	247	14	2
46038	583	342	4
46039	202	26	2
46040	82	196	3
46041	174	258	3
46042	369	206	3
46043	857	31	4
46044	39	52	2
46045	120	335	2
46046	559	114	4
46047	965	223	4
46048	28	158	3
46049	890	212	4
46050	102	62	2
46051	250	333	3
46052	224	43	2
46053	64	158	1
46054	584	307	2
46055	381	197	3
46056	369	267	3
46057	881	242	3
46058	856	94	1
46059	79	342	4
46060	131	254	3
46061	473	247	2
46062	344	229	3
46063	506	150	2
46064	957	22	4
46065	624	163	3
46066	876	3	2
46067	592	120	3
46068	711	228	3
46069	21	271	2
46070	35	24	4
46071	956	186	1
46072	247	239	2
46073	876	40	4
46074	823	320	1
46075	735	153	4
46076	894	361	2
46077	860	167	1
46078	918	230	1
46079	802	70	1
46080	999	189	2
46081	164	307	4
46082	642	202	1
46083	674	333	4
46084	891	18	2
46085	883	171	2
46086	89	240	1
46087	951	191	4
46088	76	106	1
46089	540	310	1
46090	58	266	4
46091	531	35	4
46092	922	204	1
46093	882	38	2
46094	480	305	1
46095	684	254	3
46096	755	215	3
46097	664	273	4
46098	117	233	2
46099	626	163	3
46100	138	66	2
46101	656	27	2
46102	320	145	4
46103	769	167	1
46104	135	288	1
46105	676	246	3
46106	319	13	1
46107	465	267	2
46108	163	156	3
46109	886	262	1
46110	713	209	1
46111	648	306	3
46112	685	247	1
46113	904	10	1
46114	218	37	2
46115	348	96	1
46116	46	115	3
46117	715	13	1
46118	570	320	3
46119	488	94	2
46120	109	241	1
46121	751	160	4
46122	733	282	4
46123	254	39	4
46124	926	117	4
46125	200	25	4
46126	953	295	3
46127	722	21	3
46128	273	56	1
46129	348	263	4
46130	27	272	4
46131	503	232	3
46132	328	216	3
46133	956	2	1
46134	757	334	3
46135	869	306	3
46136	760	118	3
46137	263	138	3
46138	787	135	3
46139	481	299	4
46140	451	189	2
46141	775	248	1
46142	247	342	3
46143	193	165	2
46144	325	186	4
46145	602	316	3
46146	340	23	4
46147	766	237	1
46148	983	53	2
46149	335	181	4
46150	210	191	3
46151	749	183	1
46152	970	36	1
46153	259	211	1
46154	237	234	4
46155	77	221	3
46156	381	258	1
46157	459	101	4
46158	51	165	1
46159	503	50	2
46160	105	94	1
46161	120	217	1
46162	756	138	4
46163	433	44	3
46164	88	228	4
46165	711	111	4
46166	984	122	3
46167	955	167	1
46168	250	343	1
46169	1000	184	3
46170	850	147	1
46171	695	254	3
46172	174	71	4
46173	177	270	2
46174	741	296	4
46175	520	255	4
46176	819	96	4
46177	309	221	2
46178	484	345	1
46179	547	145	1
46180	562	85	4
46181	429	199	2
46182	122	61	3
46183	355	324	1
46184	258	323	3
46185	59	317	2
46186	184	328	3
46187	300	139	2
46188	289	61	4
46189	871	231	1
46190	131	59	4
46191	914	101	2
46192	436	17	3
46193	633	54	3
46194	364	77	4
46195	501	156	2
46196	363	328	2
46197	634	11	2
46198	287	226	4
46199	272	145	4
46200	580	363	3
46201	514	257	2
46202	431	315	2
46203	626	327	3
46204	735	215	4
46205	423	247	4
46206	247	55	4
46207	441	14	1
46208	432	86	4
46209	473	118	2
46210	870	347	3
46211	626	190	2
46212	705	77	2
46213	779	176	2
46214	479	312	2
46215	86	82	3
46216	966	244	4
46217	846	92	4
46218	862	203	4
46219	415	3	4
46220	984	323	2
46221	242	156	3
46222	734	279	3
46223	221	309	2
46224	431	203	4
46225	998	33	2
46226	510	271	2
46227	266	305	2
46228	431	230	4
46229	122	104	4
46230	18	82	4
46231	422	294	2
46232	355	135	2
46233	583	242	1
46234	751	259	2
46235	967	121	1
46236	162	341	3
46237	270	59	1
46238	659	171	4
46239	151	59	3
46240	177	131	3
46241	525	4	1
46242	273	52	2
46243	680	237	4
46244	792	103	4
46245	577	295	3
46246	236	183	1
46247	814	26	1
46248	888	80	2
46249	92	210	3
46250	813	310	2
46251	882	191	2
46252	910	5	2
46253	607	121	4
46254	787	125	3
46255	44	332	1
46256	841	359	3
46257	741	189	2
46258	287	79	1
46259	402	300	4
46260	628	350	2
46261	213	74	2
46262	428	305	1
46263	785	56	3
46264	700	356	4
46265	249	317	1
46266	122	136	1
46267	564	46	4
46268	532	51	3
46269	398	233	1
46270	113	31	2
46271	98	332	1
46272	738	15	2
46273	540	209	1
46274	192	230	2
46275	576	48	1
46276	101	88	2
46277	623	262	2
46278	711	101	2
46279	382	161	1
46280	410	197	3
46281	931	94	1
46282	946	12	1
46283	17	37	1
46284	450	181	3
46285	524	331	3
46286	28	6	3
46287	778	237	3
46288	869	55	1
46289	34	163	2
46290	395	81	2
46291	534	65	4
46292	919	31	3
46293	291	29	3
46294	760	76	2
46295	212	335	1
46296	223	72	1
46297	29	238	2
46298	203	186	1
46299	633	87	2
46300	718	79	1
46301	793	181	4
46302	97	253	2
46303	310	96	3
46304	595	301	2
46305	172	309	3
46306	888	26	4
46307	216	279	3
46308	650	99	4
46309	203	9	3
46310	307	233	1
46311	198	330	1
46312	521	340	2
46313	619	255	2
46314	347	276	1
46315	29	308	4
46316	450	241	2
46317	505	144	1
46318	296	243	2
46319	424	102	2
46320	45	240	4
46321	543	33	3
46322	64	261	2
46323	140	175	2
46324	368	36	3
46325	804	223	1
46326	843	346	3
46327	226	257	3
46328	430	344	3
46329	293	233	3
46330	432	344	1
46331	130	301	1
46332	95	238	1
46333	501	354	4
46334	526	160	1
46335	312	169	1
46336	420	20	2
46337	675	181	2
46338	181	19	3
46339	134	299	2
46340	702	101	4
46341	242	41	4
46342	850	266	1
46343	703	18	2
46344	345	50	4
46345	329	38	1
46346	571	185	2
46347	23	34	3
46348	311	122	4
46349	76	32	2
46350	902	181	4
46351	620	32	4
46352	996	216	1
46353	834	165	3
46354	700	57	2
46355	245	134	3
46356	509	258	3
46357	662	180	4
46358	891	343	1
46359	125	90	4
46360	236	64	4
46361	338	18	4
46362	519	16	2
46363	490	201	1
46364	378	246	1
46365	290	101	1
46366	831	285	4
46367	147	97	1
46368	357	16	3
46369	933	113	4
46370	269	244	3
46371	234	199	3
46372	959	178	2
46373	990	215	2
46374	872	181	3
46375	734	30	1
46376	454	121	2
46377	371	247	3
46378	791	32	2
46379	650	57	1
46380	253	312	1
46381	780	38	2
46382	754	78	2
46383	591	351	2
46384	294	167	3
46385	108	57	4
46386	602	78	2
46387	324	332	3
46388	117	154	3
46389	598	198	1
46390	86	309	3
46391	988	121	1
46392	429	93	4
46393	464	189	3
46394	195	42	1
46395	758	7	3
46396	350	186	2
46397	996	263	2
46398	565	17	4
46399	39	320	1
46400	970	18	4
46401	823	153	1
46402	896	64	4
46403	771	223	1
46404	745	114	2
46405	867	70	2
46406	232	337	2
46407	423	261	3
46408	577	212	4
46409	99	14	4
46410	851	205	1
46411	566	277	1
46412	916	51	4
46413	372	201	4
46414	926	48	2
46415	564	248	2
46416	373	186	3
46417	452	57	3
46418	957	129	2
46419	677	178	4
46420	611	238	4
46421	481	226	1
46422	44	127	1
46423	514	16	2
46424	146	127	2
46425	498	345	3
46426	675	364	2
46427	288	242	1
46428	390	59	2
46429	418	265	1
46430	542	319	3
46431	980	171	3
46432	372	278	4
46433	627	46	1
46434	75	108	2
46435	976	293	3
46436	354	253	3
46437	616	182	1
46438	907	25	3
46439	349	227	2
46440	458	147	3
46441	731	190	2
46442	862	145	1
46443	431	339	1
46444	462	221	4
46445	238	91	1
46446	23	180	4
46447	849	253	3
46448	890	87	1
46449	630	171	2
46450	471	290	1
46451	844	225	3
46452	864	127	1
46453	244	31	1
46454	537	225	4
46455	849	130	1
46456	625	90	2
46457	843	165	1
46458	184	158	3
46459	808	226	1
46460	443	44	1
46461	644	111	3
46462	735	246	3
46463	564	82	1
46464	331	132	1
46465	547	278	2
46466	859	235	4
46467	407	153	1
46468	424	309	3
46469	118	118	4
46470	460	122	4
46471	934	215	2
46472	274	310	2
46473	697	302	2
46474	191	133	4
46475	126	339	4
46476	886	327	2
46477	792	243	4
46478	560	54	2
46479	232	2	1
46480	470	243	2
46481	523	216	4
46482	957	53	2
46483	813	333	4
46484	541	43	3
46485	7	307	1
46486	133	173	1
46487	231	55	1
46488	875	142	2
46489	823	44	4
46490	269	230	4
46491	606	173	2
46492	924	234	3
46493	118	274	1
46494	774	175	4
46495	304	144	3
46496	191	364	1
46497	544	304	1
46498	834	175	1
46499	128	278	4
46500	387	326	2
46501	6	297	2
46502	48	86	3
46503	462	111	1
46504	786	327	3
46505	562	335	3
46506	745	57	4
46507	798	184	4
46508	979	332	3
46509	106	247	3
46510	947	109	2
46511	46	287	4
46512	629	75	1
46513	929	307	1
46514	768	91	3
46515	664	180	1
46516	449	93	2
46517	622	315	3
46518	504	72	1
46519	801	164	4
46520	459	322	4
46521	967	208	2
46522	322	148	2
46523	627	17	2
46524	688	167	1
46525	591	100	1
46526	740	122	1
46527	391	351	4
46528	374	261	3
46529	53	342	2
46530	544	2	2
46531	41	176	2
46532	310	193	2
46533	62	9	4
46534	401	4	2
46535	830	353	2
46536	426	75	1
46537	886	321	4
46538	289	288	4
46539	537	254	3
46540	320	280	2
46541	891	267	4
46542	556	257	1
46543	749	232	2
46544	466	122	3
46545	795	338	4
46546	217	219	4
46547	600	360	2
46548	315	277	1
46549	68	365	3
46550	798	200	1
46551	346	238	1
46552	441	222	3
46553	798	237	1
46554	557	59	1
46555	770	240	4
46556	707	106	3
46557	229	365	4
46558	429	203	4
46559	752	358	3
46560	847	13	1
46561	660	113	2
46562	719	130	2
46563	293	212	4
46564	630	92	1
46565	402	212	3
46566	234	269	1
46567	519	248	3
46568	131	324	3
46569	568	340	3
46570	459	83	1
46571	189	163	2
46572	775	10	2
46573	337	334	4
46574	764	89	1
46575	269	337	1
46576	337	304	1
46577	76	258	4
46578	27	270	3
46579	736	360	1
46580	824	290	2
46581	479	354	3
46582	879	234	1
46583	549	25	1
46584	984	51	1
46585	585	152	3
46586	129	227	2
46587	911	365	1
46588	497	172	1
46589	686	221	3
46590	213	233	2
46591	842	335	4
46592	296	66	3
46593	781	68	4
46594	573	10	3
46595	362	233	1
46596	813	55	1
46597	884	158	1
46598	425	90	3
46599	108	315	4
46600	41	214	2
46601	375	252	2
46602	279	233	2
46603	810	5	1
46604	92	337	2
46605	121	53	1
46606	956	305	2
46607	586	54	4
46608	207	268	1
46609	745	116	4
46610	12	57	3
46611	554	324	3
46612	925	253	3
46613	183	226	4
46614	79	110	4
46615	815	176	2
46616	261	184	1
46617	454	12	1
46618	285	116	2
46619	138	156	3
46620	461	179	2
46621	393	307	3
46622	298	128	1
46623	790	317	1
46624	239	164	4
46625	470	106	4
46626	611	250	4
46627	820	56	4
46628	975	236	1
46629	3	237	1
46630	428	341	2
46631	815	123	3
46632	571	311	2
46633	853	168	4
46634	965	268	2
46635	247	118	1
46636	124	273	1
46637	331	186	4
46638	47	342	3
46639	53	111	4
46640	749	40	2
46641	752	106	1
46642	803	75	4
46643	20	354	1
46644	349	116	1
46645	684	268	4
46646	432	349	1
46647	465	321	4
46648	860	143	4
46649	41	339	1
46650	272	224	4
46651	26	329	4
46652	715	35	1
46653	184	132	1
46654	499	24	4
46655	947	223	1
46656	392	197	2
46657	450	360	1
46658	410	44	3
46659	220	141	4
46660	231	252	3
46661	808	75	4
46662	299	213	4
46663	618	231	2
46664	234	151	1
46665	116	97	3
46666	138	105	2
46667	912	190	2
46668	176	291	1
46669	239	264	1
46670	910	116	3
46671	201	269	4
46672	359	161	4
46673	406	44	3
46674	414	57	3
46675	289	227	1
46676	171	29	2
46677	458	243	3
46678	579	116	4
46679	63	297	2
46680	962	95	1
46681	600	312	1
46682	578	307	3
46683	665	67	3
46684	37	150	4
46685	532	347	1
46686	661	322	4
46687	847	184	1
46688	165	13	3
46689	665	39	3
46690	598	9	1
46691	373	35	2
46692	108	335	2
46693	287	291	4
46694	506	19	4
46695	813	311	4
46696	34	123	4
46697	143	38	1
46698	853	175	1
46699	897	184	4
46700	499	80	4
46701	2	337	2
46702	674	152	2
46703	653	240	2
46704	598	261	1
46705	380	327	4
46706	196	194	1
46707	287	311	2
46708	904	41	4
46709	41	62	1
46710	197	184	4
46711	612	89	4
46712	382	220	4
46713	693	128	2
46714	645	355	2
46715	549	210	1
46716	419	244	4
46717	137	189	3
46718	132	86	1
46719	609	137	1
46720	530	99	1
46721	454	362	3
46722	659	210	1
46723	550	105	2
46724	682	124	2
46725	601	337	4
46726	304	29	3
46727	320	82	1
46728	699	146	2
46729	273	273	3
46730	51	223	3
46731	383	97	1
46732	236	76	1
46733	303	163	3
46734	357	144	1
46735	601	47	4
46736	215	332	4
46737	946	38	2
46738	596	338	1
46739	309	326	1
46740	552	90	4
46741	405	346	1
46742	252	248	4
46743	858	11	1
46744	792	343	4
46745	130	48	2
46746	425	260	4
46747	707	102	4
46748	637	250	4
46749	246	259	4
46750	648	53	4
46751	830	267	4
46752	934	18	3
46753	170	107	4
46754	717	285	2
46755	273	287	3
46756	137	94	1
46757	193	202	3
46758	553	175	2
46759	751	336	4
46760	577	195	2
46761	252	36	4
46762	457	76	4
46763	276	345	3
46764	637	150	1
46765	41	266	4
46766	146	170	3
46767	469	86	3
46768	847	331	3
46769	169	227	1
46770	678	116	1
46771	556	90	1
46772	532	164	3
46773	84	170	2
46774	575	31	1
46775	407	295	1
46776	636	308	2
46777	533	250	4
46778	819	11	1
46779	832	361	1
46780	623	361	3
46781	591	42	4
46782	639	218	3
46783	151	171	1
46784	312	295	2
46785	825	119	2
46786	183	267	2
46787	417	365	2
46788	312	197	4
46789	700	57	3
46790	979	192	2
46791	750	186	2
46792	148	230	1
46793	26	365	3
46794	190	78	1
46795	182	211	1
46796	872	124	1
46797	678	139	3
46798	502	364	2
46799	908	308	2
46800	498	12	4
46801	417	34	1
46802	130	177	3
46803	508	209	3
46804	911	266	2
46805	186	133	3
46806	539	356	1
46807	929	308	2
46808	456	189	3
46809	97	103	4
46810	492	40	3
46811	807	43	1
46812	645	49	4
46813	328	105	2
46814	852	94	2
46815	482	322	3
46816	539	281	4
46817	204	45	1
46818	122	13	4
46819	411	275	4
46820	388	13	3
46821	229	289	4
46822	408	133	3
46823	806	247	1
46824	956	273	3
46825	36	167	4
46826	562	158	1
46827	865	224	1
46828	838	304	2
46829	201	271	2
46830	338	288	4
46831	388	301	4
46832	487	208	3
46833	838	76	1
46834	383	191	1
46835	518	30	3
46836	237	282	3
46837	988	108	1
46838	448	265	3
46839	213	277	3
46840	4	37	3
46841	29	316	1
46842	224	180	1
46843	807	275	2
46844	850	291	3
46845	146	268	4
46846	138	260	4
46847	537	360	1
46848	234	87	1
46849	288	254	3
46850	225	106	4
46851	53	260	4
46852	817	85	4
46853	444	292	3
46854	582	332	2
46855	816	284	2
46856	57	246	3
46857	591	199	4
46858	643	86	3
46859	315	49	1
46860	583	168	3
46861	468	315	4
46862	141	2	3
46863	390	56	3
46864	113	174	3
46865	507	119	1
46866	502	70	3
46867	875	196	3
46868	476	168	1
46869	138	31	1
46870	592	65	3
46871	847	244	3
46872	926	185	2
46873	767	198	3
46874	288	36	3
46875	968	28	1
46876	755	159	3
46877	441	134	2
46878	751	51	1
46879	743	269	1
46880	241	171	4
46881	335	177	4
46882	367	150	4
46883	163	283	2
46884	171	91	1
46885	178	207	2
46886	253	349	4
46887	226	202	1
46888	725	149	3
46889	431	173	4
46890	535	244	1
46891	197	71	2
46892	291	118	2
46893	99	308	3
46894	151	203	3
46895	985	208	2
46896	574	140	1
46897	840	253	2
46898	181	119	2
46899	48	346	1
46900	464	67	3
46901	560	146	4
46902	372	13	4
46903	31	127	2
46904	92	365	4
46905	656	216	3
46906	448	40	4
46907	372	179	3
46908	175	227	4
46909	474	225	4
46910	48	2	3
46911	807	313	4
46912	165	38	2
46913	15	187	2
46914	665	94	2
46915	577	315	1
46916	664	194	1
46917	17	297	4
46918	203	285	1
46919	394	269	1
46920	193	75	2
46921	296	166	2
46922	474	190	4
46923	732	199	4
46924	533	21	4
46925	672	153	3
46926	887	223	3
46927	249	30	3
46928	380	121	2
46929	780	161	3
46930	30	144	4
46931	146	108	2
46932	101	39	4
46933	39	264	1
46934	270	326	3
46935	999	120	4
46936	370	207	2
46937	864	22	1
46938	870	334	3
46939	967	261	1
46940	50	77	4
46941	964	339	3
46942	757	322	3
46943	964	31	3
46944	792	148	4
46945	485	123	4
46946	307	358	4
46947	107	281	2
46948	513	226	3
46949	322	318	3
46950	831	137	2
46951	55	172	2
46952	602	269	1
46953	57	229	1
46954	71	329	3
46955	513	219	1
46956	723	181	4
46957	966	224	1
46958	339	329	1
46959	329	307	4
46960	207	335	3
46961	366	43	4
46962	125	148	4
46963	944	173	4
46964	465	32	2
46965	239	188	3
46966	645	314	2
46967	791	160	1
46968	452	138	2
46969	626	281	3
46970	632	192	1
46971	111	173	1
46972	26	329	3
46973	827	324	1
46974	37	248	2
46975	1000	103	4
46976	64	282	2
46977	589	274	3
46978	313	328	3
46979	473	314	4
46980	406	264	3
46981	813	215	4
46982	783	250	2
46983	591	272	2
46984	422	117	1
46985	630	274	3
46986	252	96	2
46987	951	141	2
46988	742	297	2
46989	974	130	4
46990	837	354	1
46991	250	272	3
46992	722	96	3
46993	842	58	3
46994	786	103	4
46995	28	41	2
46996	411	130	2
46997	389	172	4
46998	729	207	4
46999	753	13	1
47000	647	37	2
47001	453	200	3
47002	699	41	3
47003	981	142	1
47004	909	138	2
47005	298	94	4
47006	261	318	3
47007	947	311	1
47008	867	336	4
47009	150	354	4
47010	290	74	4
47011	446	267	3
47012	732	181	4
47013	876	27	2
47014	491	250	2
47015	172	206	1
47016	123	315	4
47017	49	218	3
47018	742	254	2
47019	992	122	3
47020	381	57	2
47021	35	281	1
47022	969	348	2
47023	641	364	4
47024	820	104	4
47025	419	305	2
47026	465	130	3
47027	638	284	4
47028	820	216	4
47029	367	151	3
47030	843	325	2
47031	36	302	3
47032	517	304	1
47033	897	50	2
47034	667	210	4
47035	537	71	3
47036	284	134	3
47037	194	351	3
47038	72	354	4
47039	821	345	4
47040	865	155	4
47041	331	205	1
47042	715	215	3
47043	495	20	3
47044	876	345	2
47045	511	30	2
47046	635	104	2
47047	844	283	4
47048	210	146	3
47049	794	225	3
47050	252	32	2
47051	160	210	4
47052	466	310	4
47053	890	116	4
47054	473	280	4
47055	83	187	1
47056	39	20	1
47057	280	334	3
47058	8	40	2
47059	316	150	4
47060	911	21	2
47061	667	60	3
47062	422	37	3
47063	624	55	3
47064	955	313	4
47065	599	120	3
47066	162	173	3
47067	541	114	4
47068	996	87	1
47069	468	328	4
47070	763	293	3
47071	860	174	3
47072	455	300	4
47073	379	37	3
47074	142	258	3
47075	282	169	2
47076	91	342	4
47077	264	93	2
47078	424	158	1
47079	490	261	2
47080	474	303	2
47081	772	346	4
47082	689	38	2
47083	988	353	4
47084	374	179	4
47085	137	339	4
47086	260	230	3
47087	751	294	4
47088	821	329	2
47089	964	91	1
47090	29	127	4
47091	457	325	3
47092	804	328	1
47093	235	202	2
47094	60	108	2
47095	332	211	4
47096	716	118	1
47097	102	136	1
47098	383	15	2
47099	143	232	3
47100	45	284	3
47101	872	308	4
47102	229	155	4
47103	231	276	1
47104	175	65	1
47105	788	189	3
47106	72	270	2
47107	174	83	4
47108	877	360	2
47109	634	120	4
47110	341	170	4
47111	106	84	3
47112	497	11	1
47113	290	80	3
47114	677	262	1
47115	783	56	3
47116	324	225	4
47117	961	39	2
47118	892	289	1
47119	962	338	4
47120	920	73	4
47121	896	331	1
47122	43	296	4
47123	74	348	2
47124	428	111	1
47125	379	114	4
47126	312	129	4
47127	51	338	2
47128	867	227	1
47129	82	45	3
47130	622	225	3
47131	570	71	2
47132	273	242	1
47133	865	140	3
47134	373	88	4
47135	270	224	2
47136	28	245	2
47137	655	273	3
47138	546	85	2
47139	69	123	2
47140	364	119	3
47141	385	224	1
47142	728	215	3
47143	360	204	4
47144	765	205	2
47145	209	155	1
47146	469	62	1
47147	340	298	1
47148	378	187	3
47149	91	112	4
47150	29	86	4
47151	79	110	3
47152	697	252	3
47153	185	40	1
47154	181	353	2
47155	593	274	1
47156	917	191	4
47157	907	114	4
47158	674	290	1
47159	830	73	1
47160	287	294	4
47161	912	92	4
47162	176	277	1
47163	43	281	2
47164	717	53	2
47165	90	18	3
47166	868	240	2
47167	968	318	4
47168	196	38	3
47169	186	100	4
47170	408	319	2
47171	500	154	3
47172	43	294	3
47173	513	162	2
47174	205	135	4
47175	802	91	2
47176	427	236	1
47177	375	89	3
47178	26	280	4
47179	286	280	2
47180	662	37	2
47181	547	351	3
47182	189	158	2
47183	495	11	1
47184	163	344	3
47185	600	42	3
47186	107	116	3
47187	337	224	4
47188	952	36	3
47189	502	51	1
47190	760	253	1
47191	668	139	4
47192	732	169	2
47193	637	53	4
47194	175	45	4
47195	737	328	1
47196	158	249	3
47197	187	353	3
47198	80	200	2
47199	617	2	2
47200	767	291	4
47201	311	14	1
47202	44	62	1
47203	87	72	3
47204	708	289	4
47205	309	301	1
47206	405	238	2
47207	960	34	1
47208	508	177	1
47209	482	140	3
47210	151	183	4
47211	486	239	2
47212	928	55	3
47213	893	106	3
47214	45	250	2
47215	715	286	2
47216	517	91	1
47217	656	240	4
47218	338	219	4
47219	196	350	3
47220	728	335	3
47221	157	157	3
47222	584	184	3
47223	248	247	4
47224	100	324	3
47225	636	299	1
47226	909	69	3
47227	305	19	1
47228	215	18	1
47229	362	176	1
47230	907	245	4
47231	776	109	1
47232	640	204	4
47233	168	345	3
47234	991	45	1
47235	999	83	2
47236	21	333	3
47237	244	39	3
47238	408	14	4
47239	46	127	4
47240	419	252	3
47241	535	318	1
